category|answer|letter
1|bercevac|B
1|berčinac|B
1|bercinac|B
1|berčinovac|B
1|bercinovac|B
1|beršići|B
1|bersici|B
1|beserovina|B
1|bezdan|B
1|bečevica|B
1|becevica|B
1|bečmen|B
1|becmen|B
1|bešenovačkiprnjavor|B
1|besenovackiprnjavor|B
1|bešenovo|B
1|besenovo|B
1|beška|B
1|beska|B
1|bežanija|B
1|bezanija|B
1|bežište|B
1|beziste|B
1|bigla|B
1|biglar|B
1|bigrenica|B
1|bikač|B
1|bikac|B
1|bikinje|B
1|bikićdo|B
1|bikicdo|B
1|bikovo|B
1|bilace|B
1|bilići|B
1|bilici|B
1|biljanovac|B
1|biljeg|B
1|bingula|B
1|biniće|B
1|binice|B
1|binovac|B
1|binovce|B
1|bioc|B
1|biohane|B
1|bioska|B
1|biočin|B
1|biocin|B
1|biskupići|B
1|biskupici|B
1|biskuplje|B
1|bistar|B
1|bistrica|B
1|bitvrđa|B
1|bitvrdja|B
1|bizaci|B
1|bjelohova|B
1|bjeloperica|B
1|bjelotići|B
1|bjelotici|B
1|bjeluša|B
1|bjelusa|B
1|blagojevkamen|B
1|blagojevići|B
1|blagojevici|B
1|blagun|B
1|blaževo|B
1|blazevo|B
1|blendija|B
1|bliznaci|B
1|bliznak|B
1|bliznačkamahala|B
1|bliznackamahala|B
1|blizonje|B
1|bobajaninci|B
1|bobarinabuka|B
1|bobište|B
1|bobiste|B
1|bobote|B
1|bobova|B
1|bobovik|B
1|bobovište|B
1|boboviste|B
1|bobovo|B
1|bodušmala|B
1|bodusmala|B
1|bogalinac|B
1|bogaraš|B
1|bogaras|B
1|bogaroš|B
1|bogaros|B
1|bogatić|B
1|bogatic|B
1|bogava|B
1|bogdanica|B
1|bogdanje|B
1|bogdanovamahala|B
1|bogdanovac|B
1|bogdanovci|B
1|bogdanovica|B
1|bogdanskamahala|B
1|bogdinac|B
1|bogiše|B
1|bogise|B
1|bogojevac|B
1|bogojevce|B
1|bogojevići|B
1|bogojevici|B
1|bogojevo|B
1|bogosavac|B
1|bogoslovtrad|B
1|bogovađa|B
1|bogovadja|B
1|bogoševo|B
1|bogosevo|B
1|bogoštica|B
1|bogostica|B
1|bogunovac|B
1|boguti|B
1|bogutovac|B
1|bojadžici|B
1|bojadzici|B
1|bojanići|B
1|bojanici|B
1|bojindel|B
1|bojince|B
1|bojinskamahala|B
1|bojić|B
1|bojic|B
1|bojišina|B
1|bojisina|B
1|bojkovamahala|B
1|bojnik|B
1|bojovići|B
1|bojovici|B
1|boka|B
1|boleč|B
1|bolec|B
1|boljare|B
1|boljetin|B
1|boljevdol|B
1|boljevci|B
1|boljkovci|B
1|bondžačkamahala|B
1|bondzackamahala|B
1|boranci|B
1|boranja|B
1|borač|B
1|borac|B
1|borindol|B
1|borince|B
1|borisnovkov|B
1|boričkamahala|B
1|borickamahala|B
1|borišiće|B
1|borisice|B
1|borovac|B
1|borovec|B
1|boroviće|B
1|borovice|B
1|boroštica|B
1|borostica|B
1|bosance|B
1|bosačkamahala|B
1|bosackamahala|B
1|bostajnci|B
1|bosut|B
1|botoš|B
1|botos|B
1|botunja|B
1|botunje|B
1|boturići|B
1|boturici|B
1|boturovina|B
1|bovan|B
1|bozoljin|B
1|boćevica|B
1|bocevica|B
1|bočar|B
1|bocar|B
1|bođani|B
1|bodjani|B
1|bošnjace|B
1|bosnjace|B
1|bošnjaci|B
1|bosnjaci|B
1|bošnjak|B
1|bosnjak|B
1|bošnjane|B
1|bosnjane|B
1|bošnjanović|B
1|bosnjanovic|B
1|božanići|B
1|bozanici|B
1|boždarevac|B
1|bozdarevac|B
1|božetići|B
1|bozetici|B
1|boževac|B
1|bozevac|B
1|božica|B
1|bozica|B
1|božilovi|B
1|bozilovi|B
1|božinjevac|B
1|bozinjevac|B
1|božinovac|B
1|bozinovac|B
1|božovpotok|B
1|bozovpotok|B
1|božovići|B
1|bozovici|B
1|božurevac|B
1|bozurevac|B
1|božurnja|B
1|bozurnja|B
1|bradarac|B
1|bradić|B
1|bradic|B
1|brainovac|B
1|brajanovići|B
1|brajanovici|B
1|brajkovac|B
1|brangović|B
1|brangovic|B
1|braničevo|B
1|branicevo|B
1|branjevac|B
1|branjovica|B
1|brankovci|B
1|brankovina|B
1|branoševac|B
1|branosevac|B
1|brančić|B
1|brancic|B
1|brasina|B
1|bratinac|B
1|bratići|B
1|bratici|B
1|bratiševac|B
1|bratisevac|B
1|bratljevo|B
1|bratmilovce|B
1|bratoselce|B
1|braćak|B
1|bracak|B
1|braćevac|B
1|bracevac|B
1|bračin|B
1|bracin|B
1|brdarica|B
1|brdo|B
1|brebevnica|B
1|bregovina|B
1|brejanovce|B
1|brekovo|B
1|breska|B
1|bresnica|B
1|bresničić|B
1|bresnicic|B
1|bresnopolje|B
1|brestač|B
1|brestac|B
1|brestovdol|B
1|brestovac|B
1|brestovi|B
1|brestovik|B
1|brezjak|B
1|brezna|B
1|brezovčani|B
1|brezovcani|B
1|brežane|B
1|brezane|B
1|brežde|B
1|brezde|B
1|brežđe|B
1|brezdje|B
1|brgule|B
1|brgulice|B
1|brisić|B
1|brisic|B
1|bričevlje|B
1|bricevlje|B
1|bričko|B
1|bricko|B
1|brlog|B
1|brnjac|B
1|brnjare|B
1|brnjaš|B
1|brnjas|B
1|brodarevo|B
1|brović|B
1|brovic|B
1|bročaremahala|B
1|brocaremahala|B
1|brvenik|B
1|brvine|B
1|brza|B
1|brzaci|B
1|brzan|B
1|brzeće|B
1|brzece|B
1|brzibrod|B
1|brzinamahala|B
1|brzohode|B
1|brđani|B
1|brdjani|B
1|brštica|B
1|brstica|B
1|buar|B
1|bubanj|B
1|bubanjpotok|B
1|bubevci|B
1|bublica|B
1|bubušinac|B
1|bubusinac|B
1|bucure|B
1|budilovina|B
1|budisava|B
1|budišić|B
1|budisic|B
1|budoželja|B
1|budozelja|B
1|bujanovc|B
1|bujačić|B
1|bujacic|B
1|bujić|B
1|bujic|B
1|bujkovac|B
1|bujkoviće|B
1|bujkovice|B
1|bujmir|B
1|bukarci|B
1|bukare|B
1|bukoloram|B
1|bukor|B
1|bukorovac|B
1|bukovaglava|B
1|bukovapadina|B
1|bukovac|B
1|bukovce|B
1|bukovica|B
1|bukovik|B
1|bukovska|B
1|bukovče|B
1|bukreš|B
1|bukres|B
1|bukurevac|B
1|bukurovac|B
1|bulatovac|B
1|bulimačevskamahala|B
1|bulimacevskamahala|B
1|bulinovac|B
1|buljan|B
1|buljesovce|B
1|bulutanskamahala|B
1|bumbarevobrdo|B
1|bumbarskamahala|B
1|bumbule|B
1|bunar|B
1|bunjčevi|B
1|bunjcevi|B
1|bunuševce|B
1|bunusevce|B
1|bunuškičifluk|B
1|bunuskicifluk|B
1|burađa|B
1|buradja|B
1|burdimo|B
1|burovac|B
1|burovo|B
1|busenje|B
1|busilovac|B
1|busur|B
1|buvce|B
1|bučince|B
1|bucince|B
1|bučić|B
1|bucic|B
1|bučje|B
1|bucje|B
1|bučum|B
1|bucum|B
1|buđanovci|B
1|budjanovci|B
1|buđevo|B
1|budjevo|B
1|buštranje|B
1|bustranje|B
1|bzenice|B
1|bzovik|B
1|babani|B
1|babindubpločanski|B
1|babindubplocanski|B
1|babinkraj|B
1|babinagreda|B
1|babinacivanski|B
1|babinopolje|B
1|babotok|B
1|baderna|B
1|badljevina|B
1|badžula|B
1|badzula|B
1|bair|B
1|bajićaglavica|B
1|bajicaglavica|B
1|bajići|B
1|bajici|B
1|bajlo|B
1|bajto|B
1|bajčići|B
1|bajcici|B
1|bakarac|B
1|bakić|B
1|bakic|B
1|bakići|B
1|bakici|B
1|bakovići|B
1|bakovici|B
1|bakovčica|B
1|bakovcica|B
1|bakrač|B
1|bakrac|B
1|balajićmarmun|B
1|balajicmarmun|B
1|baldaši|B
1|baldasi|B
1|bale|B
1|baleta|B
1|baletići|B
1|baletici|B
1|baljci|B
1|balte|B
1|bande|B
1|bandića|B
1|bandica|B
1|bandići|B
1|bandici|B
1|bandove|B
1|bani|B
1|banići|B
1|banici|B
1|baničevac|B
1|banicevac|B
1|baničevecrakovečki|B
1|banicevecrakovecki|B
1|banj|B
1|banjanci|B
1|banjanin|B
1|banjaselo|B
1|banjol|B
1|banjole|B
1|banovajaruga|B
1|banovci|B
1|banskaselnica|B
1|banščica|B
1|banscica|B
1|bapska|B
1|baranjskopetrovoselo|B
1|baranovac|B
1|barat|B
1|baratto|B
1|baraći|B
1|baraci|B
1|barači|B
1|barban|B
1|barbarićikravarski|B
1|barbaricikravarski|B
1|barbat|B
1|barbići|B
1|barbici|B
1|baren|B
1|barilović|B
1|barilovic|B
1|barićselo|B
1|baricselo|B
1|barići|B
1|barici|B
1|barnjača|B
1|barnjaca|B
1|bartolovci|B
1|bartolovec|B
1|barutana|B
1|basara|B
1|basare|B
1|basarićadraga|B
1|basaricadraga|B
1|basarići|B
1|basarici|B
1|basići|B
1|basici|B
1|baste|B
1|batakovina|B
1|batarali|B
1|batarelo|B
1|batina|B
1|batinići|B
1|batinici|B
1|batinjanipakrački|B
1|batinjanipakracki|B
1|batinjanipodborski|B
1|batinska|B
1|batlan|B
1|batlug|B
1|batnoga|B
1|batrina|B
1|batva|B
1|bazići|B
1|bazici|B
1|baćin-dol|B
1|bacindol|B
1|bačva|B
1|bacva|B
1|bađinec|B
1|badjinec|B
1|bašanija|B
1|basanija|B
1|baše|B
1|base|B
1|bašini|B
1|basini|B
1|bašići|B
1|baška|B
1|baska|B
1|baškavoda|B
1|baskavoda|B
1|bašte|B
1|beare|B
1|bebrina|B
1|bedekovčina|B
1|bedekovcina|B
1|bedenec|B
1|bedenica|B
1|bednja|B
1|begovacplaščanski|B
1|begovacplascanski|B
1|begovača|B
1|begovaca|B
1|begovedrage|B
1|begovobrdo|B
1|begovorazdolje|B
1|bekavci|B
1|beke|B
1|bektež|B
1|bektez|B
1|belaloza|B
1|belaići|B
1|belaici|B
1|belaj|B
1|belandžić|B
1|belandzic|B
1|belej|B
1|beletinec|B
1|beletićevbreg|B
1|beleticevbreg|B
1|beli|B
1|belica|B
1|belinovača|B
1|belinovaca|B
1|belovar|B
1|beničanci|B
1|benicanci|B
1|benkovacfužinski|B
1|benkovacfuzinski|B
1|benkovacokučanski|B
1|benkovacokucanski|B
1|benzani|B
1|benčići|B
1|bencici|B
1|berak|B
1|beram|B
1|berek|B
1|beretinec|B
1|bestovje|B
1|betina|B
1|beusi|B
1|bezboge|B
1|bezina|B
1|bečić|B
1|becic|B
1|beširi|B
1|besiri|B
1|bešlinac|B
1|beslinac|B
1|bešlinec|B
1|beslinec|B
1|bibinje|B
1|bijader|B
1|bijelastijena|B
1|bijelci|B
1|bijelevode|B
1|bijelipotok|B
1|bijelivir|B
1|bijelići|B
1|bijelici|B
1|bijeljevinaorahovička|B
1|bijeljevinaorahovicka|B
1|bijelnik|B
1|bijelobrdo|B
1|bijenik|B
1|bilavlaka|B
1|bilibrig|B
1|bilice|B
1|bilin|B
1|bilićagradina|B
1|bilicagradina|B
1|bilišane|B
1|bilisane|B
1|bilišanedonje|B
1|bilisanedonje|B
1|bilje|B
1|bilocetinsko|B
1|bilokapići|B
1|bilokapici|B
1|bilopavlovići|B
1|bilopavlovici|B
1|biloši|B
1|bilosi|B
1|bilušić|B
1|bilusic|B
1|biovičinoselo|B
1|biovicinoselo|B
1|birači|B
1|biraci|B
1|bisko|B
1|biskupija|B
1|bistrinci|B
1|bitange|B
1|bitunjac|B
1|bizovac|B
1|biševo|B
1|bisevo|B
1|biškupeczelinski|B
1|biskupeczelinski|B
1|bjelanovac|B
1|bjelina|B
1|bjelići|B
1|bjelici|B
1|bjeliševac|B
1|bjelisevac|B
1|bjelje|B
1|bjelopolje|B
1|blagorodovac|B
1|blaguša|B
1|blagusa|B
1|blanuše|B
1|blanuse|B
1|blatnica|B
1|blatnicapokupska|B
1|blatnice|B
1|blato|B
1|blatonacetini|B
1|blatuša|B
1|blatusa|B
1|blaškovec|B
1|blaskovec|B
1|blaževdol|B
1|blazevdol|B
1|blaževići|B
1|blazevici|B
1|blebići|B
1|blebici|B
1|blinja|B
1|blinjskikut|B
1|boban|B
1|bobanci|B
1|bobani|B
1|bobere|B
1|bobodol|B
1|bobota|B
1|bobovišće|B
1|bobovisce|B
1|bockovci|B
1|bodrožići|B
1|bodrozici|B
1|bogdani|B
1|bogdanovići|B
1|bogdanovici|B
1|bogevići|B
1|bogevici|B
1|bogomolje|B
1|bogovići|B
1|bogovici|B
1|bojana|B
1|bojići|B
1|bojici|B
1|bokane|B
1|bokani|B
1|boko|B
1|bokordići|B
1|bokordici|B
1|bokšić|B
1|boksic|B
1|bokšići|B
1|boksici|B
1|bol|B
1|bolfan|B
1|boljenovići|B
1|boljenovici|B
1|boljun|B
1|bolman|B
1|bolč|B
1|bolc|B
1|boraja|B
1|borinići|B
1|borinici|B
1|boričevac|B
1|boricevac|B
1|boričevci|B
1|boricevci|B
1|borkovići|B
1|borkovici|B
1|borojevci|B
1|borojevići|B
1|borojevici|B
1|borova|B
1|borovci|B
1|borovik|B
1|borovići|B
1|borovici|B
1|borovo|B
1|borovonaselje|B
1|borut|B
1|bosanci|B
1|bosanka|B
1|bosančići|B
1|bosancici|B
1|bosiljevo|B
1|bosiljevočesmansko|B
1|bosiljevocesmansko|B
1|bosnići|B
1|bosnici|B
1|bote|B
1|botinec|B
1|botinovec|B
1|botić|B
1|botic|B
1|botići|B
1|botici|B
1|bović|B
1|bovic|B
1|božava|B
1|bozava|B
1|božinovići|B
1|bozinovici|B
1|božić|B
1|bozic|B
1|božićbrdo|B
1|bozicbrdo|B
1|božići|B
1|bozici|B
1|bradarići|B
1|bradarici|B
1|brajakovobrdo|B
1|brajdići|B
1|brajdici|B
1|brajinovići|B
1|brajinovici|B
1|brajkovići|B
1|brajkovici|B
1|bralići|B
1|bralici|B
1|braluša|B
1|bralusa|B
1|brana|B
1|branešci|B
1|branesci|B
1|branilovići|B
1|branilovici|B
1|branjinvrh|B
1|branjina|B
1|braovići|B
1|braovici|B
1|bratitovo|B
1|bratiškovici|B
1|bratiskovici|B
1|bratus|B
1|bravići|B
1|bravici|B
1|bračevci|B
1|bracevci|B
1|bračulji|B
1|braculji|B
1|brašina|B
1|brbinj|B
1|brckovljani|B
1|brdari|B
1|brdodragaševo|B
1|brdodragasevo|B
1|brdovejnoviča|B
1|brdovejnovica|B
1|brdovec|B
1|brebernica|B
1|breg|B
1|bregana|B
1|bregikostelski|B
1|bregiradobojski|B
1|brekinska|B
1|brela|B
1|bresnicapožeška|B
1|bresnicapozeska|B
1|brestpokupski|B
1|brestovacdaruvarski|B
1|breziknašički|B
1|breziknasicki|B
1|brezine|B
1|brezjedravsko|B
1|brezjedubravsko|B
1|brezjemiholečko|B
1|brezjemiholecko|B
1|breznica|B
1|breznicanašička|B
1|breznicanasicka|B
1|breznicađakovačka|B
1|breznicadjakovacka|B
1|brezničkihum|B
1|breznickihum|B
1|breznodrežničko|B
1|breznodreznicko|B
1|brezno-gora|B
1|breznogora|B
1|brezovaglava|B
1|brezovac|B
1|brezovacdobroselski|B
1|brezovacsubocki|B
1|brezovec|B
1|brezovica|B
1|brezovljani|B
1|breštanovci|B
1|brestanovci|B
1|brežanelekeničke|B
1|brezanelekenicke|B
1|brgudac|B
1|brig|B
1|brijest|B
1|brijuni|B
1|brikva|B
1|brinje|B
1|brist|B
1|bristivica|B
1|britanskitrg|B
1|brištane|B
1|bristane|B
1|brkač|B
1|brkac|B
1|brkići|B
1|brkici|B
1|brkljači|B
1|brkljaci|B
1|brna|B
1|brnasi|B
1|brnaze|B
1|brnjići|B
1|brnjici|B
1|brodmoravice|B
1|brodnakupi|B
1|brodarica|B
1|brodskistupnik|B
1|brodskivaroš|B
1|brodskivaros|B
1|brodskizdenci|B
1|brotnja|B
1|brovinje|B
1|bročanac|B
1|brocanac|B
1|bročice|B
1|brocice|B
1|brođanci|B
1|brodjanci|B
1|brseč|B
1|brsec|B
1|brsečine|B
1|brsecine|B
1|brtonigla|B
1|brubno|B
1|brusići|B
1|brusici|B
1|brusje|B
1|bruvno|B
1|brušane|B
1|brusane|B
1|bruška|B
1|bruska|B
1|brzac|B
1|brčići|B
1|brcici|B
1|brđanicesta|B
1|brdjanicesta|B
1|brđanišamarički|B
1|brdjanisamaricki|B
1|bršadin|B
1|brsadin|B
1|bubale|B
1|bubani|B
1|bubinka|B
1|bubnjarci|B
1|bubonje|B
1|budalići|B
1|budalici|B
1|budančevica|B
1|budancevica|B
1|budačkarijeka|B
1|budackarijeka|B
1|budaševo|B
1|budasevo|B
1|budim|B
1|budimir|B
1|budimirbekan|B
1|budimiri|B
1|budimlje|B
1|budinšćina|B
1|budinscina|B
1|budići|B
1|budici|B
1|budrovac|B
1|budrovaclukački|B
1|budrovaclukacki|B
1|budrovci|B
1|bugarini|B
1|buići|B
1|buici|B
1|bujadnice|B
1|bujinja|B
1|bukevje|B
1|buklijaši|B
1|buklijasi|B
1|bukovacperjasički|B
1|bukovacperjasicki|B
1|bukoveczelinski|B
1|bukovicačemernička|B
1|bukovicacemernicka|B
1|buković|B
1|bukovic|B
1|bukovje|B
1|bukovjebistransko|B
1|bukovjekriževačko|B
1|bukovjekrizevacko|B
1|bukovlje|B
1|bukurovići|B
1|bukurovici|B
1|bukvik-blatnilug|B
1|bukvikblatnilug|B
1|bulati|B
1|buliga|B
1|bulinac|B
1|bulja|B
1|buljani|B
1|buljubašići|B
1|buljubasici|B
1|bulovići|B
1|bulovici|B
1|bunica|B
1|bunić|B
1|bunic|B
1|bunja|B
1|bunjani|B
1|burazindonji|B
1|burazingornji|B
1|burići|B
1|burici|B
1|buroli|B
1|bursaći|B
1|bursaci|B
1|busnovi|B
1|butige|B
1|butijeri|B
1|butkovine|B
1|butkovići|B
1|butkovici|B
1|butorci|B
1|buzdohanj|B
1|buzdovačići|B
1|buzdovacici|B
1|buzeta|B
1|buzin|B
1|bučani|B
1|bucani|B
1|bučičkaslatina|B
1|bucickaslatina|B
1|bučjegorjansko|B
1|bucjegorjansko|B
1|bušelići|B
1|buselici|B
1|bušetina|B
1|busetina|B
1|buševec|B
1|busevec|B
1|buzim|B
1|bužinija|B
1|buzinija|B
1|bzenica|B
1|babaići|B
1|babaici|B
1|babalonija|B
1|babačići|B
1|babacici|B
1|babin|B
1|babinobrdo|B
1|babićamala|B
1|babicamala|B
1|babićapolje|B
1|babicapolje|B
1|babićpotok|B
1|babicpotok|B
1|babljak|B
1|babljače|B
1|babljace|B
1|babunci|B
1|bacovići|B
1|bacovici|B
1|bailovići|B
1|bailovici|B
1|bajdo|B
1|bajice|B
1|bajovdo|B
1|bajovkamen|B
1|bajovina|B
1|bajovopolje|B
1|bajraktari|B
1|bakije|B
1|bakoči|B
1|bakoci|B
1|bakrenjače|B
1|bakrenjace|B
1|balabani|B
1|baljačkido|B
1|baljackido|B
1|balotići|B
1|balotici|B
1|baloči|B
1|baloci|B
1|bamburi|B
1|ban|B
1|ban-lug|B
1|banlug|B
1|bandičkažupa|B
1|bandickazupa|B
1|bandžov|B
1|bandzov|B
1|banjebrdo|B
1|banjeselo|B
1|banovina|B
1|bančićbrdo|B
1|bancicbrdo|B
1|baošići|B
1|baosici|B
1|bapsula|B
1|baranselo|B
1|bardići|B
1|bardici|B
1|bareajdinovića|B
1|bareajdinovica|B
1|barešumanovića|B
1|baresumanovica|B
1|barežugića|B
1|barezugica|B
1|barjamovica|B
1|barlaj|B
1|barnido|B
1|bartula|B
1|bastahe|B
1|bastasi|B
1|bata|B
1|batal|B
1|batute|B
1|bavčići|B
1|bavcici|B
1|bazagur|B
1|bazdan|B
1|bać|B
1|bačevac|B
1|bačevine|B
1|bacevine|B
1|bačevnik|B
1|bacevnik|B
1|bačkovine|B
1|backovine|B
1|bašinoselo|B
1|basinoselo|B
1|bašće|B
1|basce|B
1|baščinovići|B
1|bascinovici|B
1|bedem|B
1|begar|B
1|begovadol|B
1|begovaglavica|B
1|begovaluka|B
1|begovina|B
1|begovići|B
1|begovici|B
1|beljkasi|B
1|beljkovići|B
1|beljkovici|B
1|belovina|B
1|beluševac|B
1|belusevac|B
1|belveder|B
1|benkaj|B
1|beranselo|B
1|beri|B
1|berislavci|B
1|berjaši|B
1|berjasi|B
1|berova|B
1|bes|B
1|bezjovo|B
1|bezuje|B
1|bečkokorito|B
1|beckokorito|B
1|beševina|B
1|besevina|B
1|bigor|B
1|bigovo|B
1|bijedanj|B
1|bijedići|B
1|bijedici|B
1|bijediči|B
1|bijelacrkva|B
1|bijelaglavica|B
1|bijelavoda|B
1|bijelepoljane|B
1|bijelišdo|B
1|bijelisdo|B
1|biokovac|B
1|biorići|B
1|biorici|B
1|bioča|B
1|bioca|B
1|bioče|B
1|bioce|B
1|birač|B
1|birac|B
1|bisač|B
1|bisac|B
1|bisernaobala|B
1|bistricalipovska|B
1|bistricamoračka|B
1|bistricamoracka|B
1|bistrice|B
1|biteljica|B
1|bitine|B
1|bjelice|B
1|bjelila|B
1|bjeliši|B
1|bjelisi|B
1|bjeljoskja|B
1|bjelojeviće|B
1|bjelojevice|B
1|bjelovići|B
1|bjelovici|B
1|bjelovobrdo|B
1|bjeloševac|B
1|bjelosevac|B
1|bjeloševina|B
1|bjelosevina|B
1|bjeloševići|B
1|bjelosevici|B
1|bjeloši|B
1|bjelosi|B
1|blaca|B
1|blagojević|B
1|blagojevic|B
1|blatina|B
1|blatka|B
1|blizikuće|B
1|blizikuce|B
1|blizna|B
1|blizurat|B
1|bliškovo|B
1|bliskovo|B
1|bljaca|B
1|boan|B
1|bobija|B
1|bobotovogroblje|B
1|bobovaulica|B
1|bobovine|B
1|bobulja|B
1|bogaje|B
1|bogajići|B
1|bogajici|B
1|bogdašići|B
1|bogdasici|B
1|bogetići|B
1|bogetici|B
1|bogićevica|B
1|bogicevica|B
1|bogićevići|B
1|bogicevici|B
1|bogišići|B
1|bogisici|B
1|bogmilovići|B
1|bogmilovici|B
1|bogojevdo|B
1|bogutovdo|B
1|bojanić|B
1|bojanic|B
1|bojanjebrdo|B
1|bojati|B
1|bojindo|B
1|bojišta|B
1|bojista|B
1|bojke|B
1|bojovina|B
1|bojskagora|B
1|bokovo|B
1|bokšindo|B
1|boksindo|B
1|bolesestra|B
1|bolevići|B
1|bolevici|B
1|boljanina|B
1|boljanići|B
1|boljanici|B
1|boljevdo|B
1|boljevići|B
1|boljevici|B
1|bonjindo|B
1|borak|B
1|boreti|B
1|borislavljevica|B
1|boričje|B
1|boricje|B
1|borišići|B
1|borisici|B
1|borjanica|B
1|borje|B
1|boronjina|B
1|borovido|B
1|borovica|B
1|borčane|B
1|borcane|B
1|bosača|B
1|bosaca|B
1|botun|B
1|boškovići|B
1|boskovici|B
1|božaj|B
1|bozaj|B
1|boždarevdo|B
1|bozdarevdo|B
1|božurevdo|B
1|bozurevdo|B
1|bradašica|B
1|bradasica|B
1|brajevići|B
1|brajevici|B
1|brajićabrijeg|B
1|brajicabrijeg|B
1|brajići|B
1|brajici|B
1|brajkovača|B
1|brajkovaca|B
1|brajkovina|B
1|brajovići|B
1|brajovici|B
1|brajše|B
1|brajse|B
1|braka|B
1|brankovdo|B
1|branlovica|B
1|brat-njive|B
1|bratnjive|B
1|bratešići|B
1|bratesici|B
1|bratica|B
1|bratićevdo|B
1|braticevdo|B
1|bratićevidolovi|B
1|braticevidolovi|B
1|bratkovica|B
1|bratosavina|B
1|bratožica|B
1|bratozica|B
1|brazda|B
1|braćan|B
1|bracan|B
1|braćani|B
1|bracani|B
1|braćeni|B
1|braceni|B
1|brca|B
1|brda|B
1|bregovi|B
1|bregvija|B
1|brekinja|B
1|brekovac|B
1|brestica|B
1|brestovido|B
1|brevica|B
1|brezevice|B
1|brezojevica|B
1|brezovdo|B
1|brezovaravan|B
1|brezoverupe|B
1|brezovido|B
1|brezovik|B
1|brežani|B
1|brezani|B
1|brežine|B
1|brguli|B
1|brijeg|B
1|brijegvuksanovića|B
1|brijegvuksanovica|B
1|brijege|B
1|brijestovo|B
1|briskagora|B
1|briđe|B
1|bridje|B
1|briškido|B
1|briskido|B
1|brkanovići|B
1|brkanovici|B
1|brkljača|B
1|brkljaca|B
1|brković|B
1|brkovic|B
1|brljevo|B
1|brnovići|B
1|brnovici|B
1|brod|B
1|brojenovac|B
1|brotnjik|B
1|broćanacgrahovski|B
1|brocanacgrahovski|B
1|broćanacnikšićki|B
1|brocanacniksicki|B
1|brskut|B
1|brzava|B
1|brčve|B
1|brcve|B
1|bršno|B
1|brsno|B
1|brštevac|B
1|brstevac|B
1|buavice|B
1|bubanje|B
1|bubrežak|B
1|bubrezak|B
1|bucelj|B
1|budanj|B
1|budečevica|B
1|budecevica|B
1|budimlja|B
1|budiši|B
1|budisi|B
1|budojevići|B
1|budojevici|B
1|budovica|B
1|budza|B
1|bujake|B
1|bujkovići|B
1|bujkovici|B
1|bukovaprodo|B
1|bukovavoda|B
1|bukovašuma|B
1|bukovasuma|B
1|bukovidoli|B
1|bukovikraj|B
1|bukovilokanj|B
1|bukovipotok|B
1|buljarica|B
1|bulje|B
1|buljevpod|B
1|buljići|B
1|buljici|B
1|buljunice|B
1|buljuša|B
1|buljusa|B
1|bunca|B
1|bunovići|B
1|bunovici|B
1|burenskido|B
1|buronje|B
1|buronji|B
1|buronjskido|B
1|busak|B
1|busindo|B
1|buturiće|B
1|buturice|B
1|bućin|B
1|bucin|B
1|buče|B
1|buce|B
1|buđevac|B
1|budjevac|B
1|bušnje|B
1|busnje|B
1|babaljiždrijelo|B
1|babaljizdrijelo|B
1|babicedonje|B
1|babicegornje|B
1|babindo|B
1|babinpotok|B
1|babinac|B
1|babinoselo|B
1|babićkula|B
1|babickula|B
1|babićabrdo|B
1|babicabrdo|B
1|babjaglava|B
1|babuljice|B
1|babunovići|B
1|babunovici|B
1|badnje|B
1|badnjine|B
1|baduša|B
1|badusa|B
1|badžale|B
1|badzale|B
1|bagdale|B
1|bahori|B
1|bahovo|B
1|bajovci|B
1|bajramovici|B
1|bajrići|B
1|bajrici|B
1|bajčetići|B
1|bajcetici|B
1|bak|B
1|bakotić|B
1|bakotic|B
1|bakovićkacitonja|B
1|bakovickacitonja|B
1|balatun|B
1|balibegovići|B
1|balibegovici|B
1|baljivac|B
1|baljvine|B
1|baltići|B
1|baltici|B
1|balčakovići|B
1|balcakovici|B
1|banpolje|B
1|bandinodžak|B
1|bandinodzak|B
1|banjalučica|B
1|banjalucica|B
1|banjavrućica|B
1|banjavrucica|B
1|banjac|B
1|banjer|B
1|banjevci|B
1|banjevići|B
1|banjevici|B
1|banovićiselo|B
1|banoviciselo|B
1|baonine|B
1|barakovina|B
1|barale|B
1|barbarići|B
1|barbarici|B
1|bardača|B
1|bardaca|B
1|barevo|B
1|barimo|B
1|barjamovići|B
1|barjamovici|B
1|barlovci|B
1|barmiš|B
1|barmis|B
1|barnik|B
1|barnjenjive|B
1|barnosi|B
1|bastašići|B
1|bastasici|B
1|batanićado|B
1|batanicado|B
1|batine|B
1|batići|B
1|batici|B
1|batkovica|B
1|batković|B
1|batkovic|B
1|batkovići|B
1|batkovici|B
1|batkuša|B
1|batkusa|B
1|batkušići|B
1|batkusici|B
1|batotići|B
1|batotici|B
1|batovo|B
1|batuša|B
1|batusa|B
1|bavar|B
1|bazik|B
1|baćci|B
1|bacci|B
1|bačevići|B
1|bacevici|B
1|bačulje|B
1|baculje|B
1|bačvani|B
1|bacvani|B
1|bašani|B
1|basani|B
1|bašci|B
1|basci|B
1|bašigovci|B
1|basigovci|B
1|bašićaguvno|B
1|basicaguvno|B
1|baštra|B
1|bastra|B
1|bašče|B
1|beganovi|B
1|begovakorita|B
1|begović-kula|B
1|begovickula|B
1|begovoselo|B
1|begzadići|B
1|begzadici|B
1|beheći|B
